fecha,hora,delitos_code,Latitude,Longitude
12/16/2013 0:00,14:54:00,Apropiacion Ilegal,18.414401,-66.062801
12/16/2013 0:00,12:00:00,Apropiacion Ilegal,18.435828,-66.053691
12/22/2013 0:00,11:45:00,Apropiacion Ilegal,18.358102,-66.050282
12/17/2013 0:00,12:00:00,Apropiacion Ilegal,18.370876,-66.039921
12/23/2013 0:00,12:00:00,Apropiacion Ilegal,18.356854,-66.045616
12/14/2013 0:00,1:00:00,Apropiacion Ilegal,18.417786,-66.064921
10/26/2013 0:00,23:17:00,Agresion Agravada,18.400429,-66.037063
12/3/2013 0:00,7:00:00,Apropiacion Ilegal,18.391763,-66.064037
12/28/2013 0:00,23:21:00,Apropiacion Ilegal,18.384094,-66.065889
12/16/2013 0:00,12:00:00,Apropiacion Ilegal,18.379478,-66.053895
10/18/2013 0:00,12:00:00,Escalamiento,18.348699,-66.045796
11/7/2013 0:00,17:45:00,Escalamiento,18.378651,-66.056551
12/17/2013 0:00,12:00:00,Apropiacion Ilegal,18.346486,-66.051954
9/9/2013 0:00,7:23:00,Asesinato,18.435211,-66.043116
9/23/2013 0:00,17:11:00,Escalamiento,18.431443,-66.054755
9/20/2013 0:00,16:30:00,Apropiacion Ilegal,18.448402,-66.051222
9/12/2013 0:00,11:40:00,Escalamiento,18.364546,-66.084323
9/20/2013 0:00,20:50:00,Robo,18.438569,-66.059863
9/23/2013 0:00,21:40:00,Apropiacion Ilegal,18.450408,-66.042541
9/20/2013 0:00,11:01:00,Apropiacion Ilegal,18.43982,-66.058036
9/3/2013 0:00,19:50:00,Apropiacion Ilegal,18.421465,-66.059958
9/20/2013 0:00,9:45:00,Vehiculo Hurtado,18.434727,-66.045215
8/28/2013 0:00,21:45:00,Apropiacion Ilegal,18.363749,-66.08482
9/20/2013 0:00,20:13:00,Asesinato,18.348246,-66.053606
3/18/2013 0:00,10:32:00,Apropiacion Ilegal,18.45631,-66.065804
9/27/2013 0:00,21:06:00,Apropiacion Ilegal,18.421068,-66.075114
9/20/2013 0:00,18:45:00,Apropiacion Ilegal,18.393177,-66.103703
10/16/2013 0:00,10:00:00,Robo,18.446639,-66.053633
9/24/2013 0:00,20:43:00,Robo,18.389013,-66.030825
10/6/2013 0:00,13:00:00,Apropiacion Ilegal,18.449082,-66.072023
9/27/2013 0:00,21:10:00,Apropiacion Ilegal,18.402517,-66.056123
9/21/2013 0:00,4:00:00,Apropiacion Ilegal,18.457294,-66.074555
9/29/2013 0:00,1:56:00,Apropiacion Ilegal,18.447456,-66.067704
10/8/2013 0:00,8:20:00,Vehiculo Hurtado,18.452935,-66.061573
9/11/2013 0:00,21:41:00,Apropiacion Ilegal,18.420842,-66.057996
9/28/2013 0:00,1:30:00,Apropiacion Ilegal,18.414701,-66.061709
10/4/2013 0:00,10:00:00,Apropiacion Ilegal,18.447628,-66.053368
9/25/2013 0:00,15:04:00,Vehiculo Hurtado,18.460049,-66.0788
9/15/2013 0:00,2:30:00,Apropiacion Ilegal,18.413886,-66.084084
10/1/2013 0:00,19:45:00,Apropiacion Ilegal,18.399669,-66.069389
9/25/2013 0:00,8:00:00,Apropiacion Ilegal,18.449268,-66.062189
3/16/2013 0:00,2:00:00,Vehiculo Hurtado,18.430651,-66.043405
10/9/2013 0:00,23:00:00,Apropiacion Ilegal,18.41936,-66.066559
10/11/2013 0:00,11:17:00,Robo,18.401638,-66.082883
8/5/2013 0:00,11:40:00,Robo,18.396962,-66.004901
10/18/2013 0:00,16:45:00,Escalamiento,18.360592,-66.035446
9/3/2013 0:00,6:00:00,Escalamiento,18.393063,-66.086922
9/24/2013 0:00,14:28:00,Apropiacion Ilegal,18.391389,-66.084129
8/22/2013 0:00,20:41:00,Agresion Agravada,18.417156,-66.051165
10/5/2013 0:00,7:30:00,Apropiacion Ilegal,18.452412,-66.057017
10/21/2013 0:00,10:53:00,Apropiacion Ilegal,18.464991,-66.103152
10/20/2013 0:00,8:30:00,Robo,18.456478,-66.071336
9/20/2013 0:00,8:39:00,Vehiculo Hurtado,18.378354,-66.081642
9/17/2013 0:00,8:00:00,Escalamiento,18.458518,-66.076489
10/4/2013 0:00,22:10:00,Apropiacion Ilegal,18.466094,-66.106495
10/3/2013 0:00,16:30:00,Escalamiento,18.360716,-66.039014
9/9/2013 0:00,21:00:00,Robo,18.388536,-66.090482
9/17/2013 0:00,16:00:00,Apropiacion Ilegal,18.411408,-66.054994
9/29/2013 0:00,2:14:00,Robo,18.453706,-66.092087
9/24/2013 0:00,6:40:00,Vehiculo Hurtado,18.405909,-66.092933
10/7/2013 0:00,17:30:00,Apropiacion Ilegal,18.411387,-66.051945
10/23/2013 0:00,8:07:00,Asesinato,18.432945,-66.058397
9/24/2013 0:00,16:53:00,Apropiacion Ilegal,18.392959,-66.0835
9/22/2013 0:00,15:31:00,Apropiacion Ilegal,18.407143,-66.001835
10/11/2013 0:00,10:02:00,Agresion Agravada,18.396887,-66.0448
3/24/2013 0:00,7:00:00,Apropiacion Ilegal,18.448407,-66.076822
9/21/2013 0:00,11:00:00,Apropiacion Ilegal,18.422487,-66.075457
10/4/2013 0:00,19:25:00,Robo,18.443996,-66.065558
9/28/2013 0:00,20:48:00,Apropiacion Ilegal,18.453688,-66.091931
10/27/2013 0:00,4:49:00,Asesinato,18.451345,-66.073554
9/23/2013 0:00,5:10:00,Escalamiento,18.444576,-66.073425
10/1/2013 0:00,6:46:00,Escalamiento,18.398608,-66.014895
9/25/2013 0:00,18:11:00,Escalamiento,18.443557,-66.072443
9/7/2013 0:00,22:10:00,Escalamiento,18.35818,-66.078087
10/16/2013 0:00,23:45:00,Robo,18.400724,-66.054437
10/7/2013 0:00,23:31:00,Asesinato,18.40465,-66.068515
10/12/2013 0:00,23:42:00,Apropiacion Ilegal,18.422971,-66.058799
10/15/2013 0:00,7:10:00,Robo,18.439341,-66.059396
10/23/2013 0:00,19:15:00,Robo,18.363629,-66.054236
10/5/2013 0:00,15:15:00,Apropiacion Ilegal,18.464623,-66.090593
9/17/2013 0:00,10:42:00,Apropiacion Ilegal,18.401752,-65.993923
9/30/2013 0:00,15:52:00,Apropiacion Ilegal,18.361779,-66.045393
10/4/2013 0:00,14:48:00,Apropiacion Ilegal,18.422051,-66.092661
10/11/2013 0:00,12:30:00,Apropiacion Ilegal,18.382016,-66.062146
9/20/2013 0:00,9:50:00,Apropiacion Ilegal,18.39581,-66.048812
10/1/2013 0:00,5:35:00,Escalamiento,18.407512,-66.060519
9/24/2013 0:00,8:00:00,Apropiacion Ilegal,18.421931,-66.064867
10/4/2013 0:00,9:09:00,Apropiacion Ilegal,18.440199,-66.046653
9/25/2013 0:00,17:20:00,Apropiacion Ilegal,18.464318,-66.116089
9/3/2013 0:00,21:37:00,Agresion Agravada,18.412248,-66.03546
9/22/2013 0:00,2:19:00,Apropiacion Ilegal,18.450065,-66.073272
1/19/2013 0:00,1:30:00,Apropiacion Ilegal,18.419962,-66.062473
10/20/2013 0:00,2:00:00,Vehiculo Hurtado,18.41851,-66.061865
9/27/2013 0:00,0:04:00,Robo,18.442508,-66.07137
10/1/2013 0:00,22:47:00,Robo,18.445382,-66.064362
9/29/2013 0:00,17:00:00,Apropiacion Ilegal,18.3923,-66.021892
10/21/2013 0:00,19:00:00,Apropiacion Ilegal,18.452036,-66.076849
10/18/2013 0:00,17:51:00,Apropiacion Ilegal,18.435014,-66.046877
10/13/2013 0:00,2:30:00,Apropiacion Ilegal,18.391404,-66.03829
9/25/2013 0:00,9:11:00,Escalamiento,18.407519,-66.00241
10/16/2013 0:00,21:50:00,Robo,18.395045,-66.074313
10/10/2013 0:00,17:50:00,Apropiacion Ilegal,18.427092,-66.068982
10/6/2013 0:00,6:00:00,Robo,18.452266,-66.047294
9/26/2013 0:00,8:06:00,Apropiacion Ilegal,18.39664,-66.050844
9/27/2013 0:00,7:32:00,Vehiculo Hurtado,18.418758,-66.049832
9/17/2013 0:00,14:23:00,Apropiacion Ilegal,18.401097,-66.052302
9/20/2013 0:00,21:59:00,Apropiacion Ilegal,18.416052,-66.096318
9/25/2013 0:00,10:32:00,Apropiacion Ilegal,18.423237,-66.074545
9/24/2013 0:00,14:41:00,Apropiacion Ilegal,18.441899,-66.048759
9/25/2013 0:00,0:00:00,Apropiacion Ilegal,18.421293,-66.066197
9/26/2013 0:00,2:43:00,Apropiacion Ilegal,18.465226,-66.106992
10/25/2013 0:00,1:28:00,Asesinato,18.356696,-66.041378
9/25/2013 0:00,8:24:00,Escalamiento,18.396425,-66.017334
10/10/2013 0:00,19:34:00,Apropiacion Ilegal,18.45476,-66.076065
10/25/2013 0:00,7:40:00,Vehiculo Hurtado,18.415565,-66.089758
10/16/2013 0:00,16:20:00,Apropiacion Ilegal,18.452567,-66.066496
10/26/2013 0:00,23:26:00,Escalamiento,18.385528,-66.098481
9/22/2013 0:00,12:54:00,Vehiculo Hurtado,18.397366,-66.021813
9/19/2013 0:00,22:50:00,Apropiacion Ilegal,18.397787,-66.005141
9/28/2013 0:00,8:06:00,Apropiacion Ilegal,18.45187,-66.055668
9/21/2013 0:00,11:45:00,Robo,18.451595,-66.061124
10/12/2013 0:00,2:44:00,Apropiacion Ilegal,18.450851,-66.075246
9/25/2013 0:00,11:00:00,Vehiculo Hurtado,18.421422,-66.072561
10/26/2013 0:00,9:16:00,Apropiacion Ilegal,18.446242,-66.071062
9/28/2013 0:00,2:06:00,Apropiacion Ilegal,18.465165,-66.109768
10/18/2013 0:00,4:26:00,Agresion Agravada,18.40314,-66.055608
9/20/2013 0:00,13:56:00,Vehiculo Hurtado,18.400284,-66.105528
9/25/2013 0:00,9:37:00,Apropiacion Ilegal,18.421389,-66.065397
10/7/2013 0:00,23:31:00,Asesinato,18.40465,-66.068515
10/16/2013 0:00,12:02:00,Apropiacion Ilegal,18.407529,-66.008804
9/30/2013 0:00,22:58:00,Vehiculo Hurtado,18.454432,-66.085095
10/11/2013 0:00,11:06:00,Apropiacion Ilegal,18.423036,-66.058852
10/15/2013 0:00,18:08:00,Apropiacion Ilegal,18.382408,-66.075869
10/1/2013 0:00,13:29:00,Agresion Agravada,18.400193,-66.085577
10/4/2013 0:00,17:23:00,Apropiacion Ilegal,18.363629,-66.054236
9/30/2013 0:00,22:28:00,Escalamiento,18.451258,-66.08006
9/24/2013 0:00,16:00:00,Apropiacion Ilegal,18.401591,-66.018314
9/21/2013 0:00,9:57:00,Vehiculo Hurtado,18.392901,-66.089344
10/2/2013 0:00,19:17:00,Apropiacion Ilegal,18.445351,-66.083116
9/24/2013 0:00,2:00:00,Vehiculo Hurtado,18.433737,-66.047398
9/26/2013 0:00,15:23:00,Apropiacion Ilegal,18.401256,-66.093848
9/25/2013 0:00,23:26:00,Apropiacion Ilegal,18.451024,-66.039013
10/6/2013 0:00,5:24:00,Robo,18.363629,-66.054236
10/4/2013 0:00,22:21:00,Apropiacion Ilegal,18.452932,-66.06556
10/3/2013 0:00,21:49:00,Apropiacion Ilegal,18.445634,-66.066903
10/27/2013 0:00,22:59:00,Robo,18.404442,-66.003758
9/21/2013 0:00,9:18:00,Apropiacion Ilegal,18.401861,-66.064192
9/24/2013 0:00,14:15:00,Apropiacion Ilegal,18.442969,-66.068526
9/24/2013 0:00,10:55:00,Vehiculo Hurtado,18.397853,-66.029252
10/2/2013 0:00,18:31:00,Apropiacion Ilegal,18.441593,-66.078161
9/28/2013 0:00,18:15:00,Apropiacion Ilegal,18.395829,-66.048492
9/30/2013 0:00,17:00:00,Apropiacion Ilegal,18.449447,-66.070276
9/27/2013 0:00,17:40:00,Escalamiento,18.455215,-66.072335
9/20/2013 0:00,13:05:00,Apropiacion Ilegal,18.42056,-66.07404
10/17/2013 0:00,6:15:00,Robo,18.431692,-66.059498
9/27/2013 0:00,18:40:00,Apropiacion Ilegal,18.401611,-66.020129
10/9/2013 0:00,18:00:00,Apropiacion Ilegal,18.452402,-66.067705
9/27/2013 0:00,5:26:00,Apropiacion Ilegal,18.465985,-66.105849
10/6/2013 0:00,14:30:00,Apropiacion Ilegal,18.340976,-66.069813
9/27/2013 0:00,20:55:00,Apropiacion Ilegal,18.42458,-66.071203
9/25/2013 0:00,4:01:00,Vehiculo Hurtado,18.44337,-66.065756
9/25/2013 0:00,21:19:00,Robo,18.382292,-66.104575
9/26/2013 0:00,21:07:00,Apropiacion Ilegal,18.388401,-66.100099
9/24/2013 0:00,10:01:00,Apropiacion Ilegal,18.465332,-66.108137
9/28/2013 0:00,0:52:00,Vehiculo Hurtado,18.450715,-66.074568
10/5/2013 0:00,18:16:00,Apropiacion Ilegal,18.339992,-66.070934
10/25/2013 0:00,22:30:00,Apropiacion Ilegal,18.396502,-66.046285
10/6/2013 0:00,11:07:00,Apropiacion Ilegal,18.454866,-66.06614
9/12/2013 0:00,22:45:00,Vehiculo Hurtado,18.304129,-66.068713
10/1/2013 0:00,19:30:00,Apropiacion Ilegal,18.41995,-66.072826
9/16/2013 0:00,12:00:00,Apropiacion Ilegal,18.423088,-66.061572
9/30/2013 0:00,23:11:00,Asesinato,18.40147,-66.030258
10/6/2013 0:00,10:49:00,Apropiacion Ilegal,18.394218,-66.091288
6/25/2013 0:00,8:34:00,Apropiacion Ilegal,18.452169,-66.047791
10/13/2013 0:00,8:55:00,Robo,18.396368,-66.076533
9/27/2013 0:00,22:06:00,Apropiacion Ilegal,18.407098,-66.056137
9/24/2013 0:00,11:09:00,Vehiculo Hurtado,18.447623,-66.071692
7/29/2013 0:00,1:30:00,Apropiacion Ilegal,18.449899,-66.052089
10/27/2013 0:00,19:26:00,Apropiacion Ilegal,18.419464,-66.050982
9/21/2013 0:00,18:45:00,Agresion Agravada,18.391942,-66.086954
10/6/2013 0:00,17:00:00,Apropiacion Ilegal,18.455011,-66.073643
6/24/2013 0:00,6:30:00,Apropiacion Ilegal,18.452061,-66.048906
9/20/2013 0:00,21:40:00,Robo,18.449424,-66.061499
9/27/2013 0:00,10:56:00,Apropiacion Ilegal,18.465156,-66.109088
9/30/2013 0:00,1:25:00,Apropiacion Ilegal,18.3964,-66.078811
9/20/2013 0:00,13:00:00,Apropiacion Ilegal,18.42872,-66.066648
10/5/2013 0:00,17:10:00,Apropiacion Ilegal,18.452274,-66.076742
10/7/2013 0:00,17:30:00,Escalamiento,18.398668,-66.101341
10/17/2013 0:00,13:28:00,Apropiacion Ilegal,18.407368,-65.995235
9/18/2013 0:00,8:09:00,Vehiculo Hurtado,18.375807,-66.055634
9/3/2013 0:00,21:37:00,Agresion Agravada,18.412281,-66.03538
9/22/2013 0:00,11:50:00,Robo,18.403702,-66.055386
9/29/2013 0:00,6:00:00,Apropiacion Ilegal,18.448745,-66.076685
9/25/2013 0:00,22:10:00,Apropiacion Ilegal,18.448167,-66.070863
9/23/2013 0:00,8:34:00,Escalamiento,18.448893,-66.047902
10/19/2013 0:00,15:09:00,Apropiacion Ilegal,18.430807,-66.042964
10/15/2013 0:00,6:40:00,Vehiculo Hurtado,18.449742,-66.055174
9/23/2013 0:00,23:30:00,Robo,18.397636,-66.044119
9/13/2013 0:00,4:20:00,Robo,18.404143,-66.059972
10/26/2013 0:00,5:20:00,Escalamiento,18.440454,-66.060807
9/8/2013 0:00,5:00:00,Robo,18.401166,-66.018816
9/23/2013 0:00,15:26:00,Escalamiento,18.376516,-66.032403
10/5/2013 0:00,14:42:00,Apropiacion Ilegal,18.45653,-66.085953
9/20/2013 0:00,4:20:00,Apropiacion Ilegal,18.452539,-66.073813
9/27/2013 0:00,12:32:00,Apropiacion Ilegal,18.402059,-66.054555
10/4/2013 0:00,13:00:00,Apropiacion Ilegal,18.451987,-66.061479
6/21/2013 0:00,18:38:00,Apropiacion Ilegal,18.40662,-66.001979
9/24/2013 0:00,2:15:00,Robo,18.447543,-66.052401
9/20/2013 0:00,7:02:00,Apropiacion Ilegal,18.402327,-66.004881
9/21/2013 0:00,13:30:00,Apropiacion Ilegal,18.426514,-66.072728
10/6/2013 0:00,13:00:00,Vehiculo Hurtado,18.430802,-66.065477
9/24/2013 0:00,10:00:00,Vehiculo Hurtado,18.453785,-66.0532
9/20/2013 0:00,17:00:00,Apropiacion Ilegal,18.467402,-66.105933
10/25/2013 0:00,18:57:00,Escalamiento,18.353081,-66.062979
10/5/2013 0:00,6:30:00,Apropiacion Ilegal,18.454187,-66.057898
9/18/2013 0:00,22:00:00,Apropiacion Ilegal,18.405452,-66.00813
10/1/2013 0:00,20:03:00,Asesinato,18.403689,-66.02969
9/21/2013 0:00,2:10:00,Vehiculo Hurtado,18.381079,-66.097777
9/21/2013 0:00,15:10:00,Apropiacion Ilegal,18.423781,-66.075077
10/3/2013 0:00,23:05:00,Robo,18.449897,-66.052146
10/21/2013 0:00,11:20:00,Apropiacion Ilegal,18.399642,-66.06967
10/4/2013 0:00,12:36:00,Apropiacion Ilegal,18.46455,-66.087997
9/13/2013 0:00,21:40:00,Robo,18.448148,-66.074709
9/30/2013 0:00,20:00:00,Apropiacion Ilegal,18.464004,-66.110619
9/28/2013 0:00,15:21:00,Robo,18.401904,-66.059663
9/29/2013 0:00,6:01:00,Agresion Agravada,18.450133,-66.074842
10/7/2013 0:00,15:00:00,Escalamiento,18.451398,-66.044735
10/9/2013 0:00,14:29:00,Vehiculo Hurtado,18.465029,-66.098851
10/21/2013 0:00,8:26:00,Apropiacion Ilegal,18.451154,-66.063
10/2/2013 0:00,12:30:00,Apropiacion Ilegal,18.420381,-66.056275
10/1/2013 0:00,6:14:00,Apropiacion Ilegal,18.442896,-66.067048
9/30/2013 0:00,7:47:00,Escalamiento,18.398555,-65.999894
9/28/2013 0:00,14:50:00,Vehiculo Hurtado,18.340252,-66.069415
10/3/2013 0:00,11:23:00,Apropiacion Ilegal,18.451602,-66.054985
10/4/2013 0:00,8:15:00,Apropiacion Ilegal,18.447443,-66.06767
10/21/2013 0:00,20:45:00,Agresion Agravada,18.423828,-66.057335
9/20/2013 0:00,18:36:00,Apropiacion Ilegal,18.420409,-66.074472
9/15/2013 0:00,23:04:00,Agresion Agravada,18.443324,-66.047367
10/4/2013 0:00,3:50:00,Robo,18.442429,-66.065924
9/25/2013 0:00,22:39:00,Robo,18.450607,-66.0389
9/27/2013 0:00,17:40:00,Apropiacion Ilegal,18.39995,-66.049699
10/4/2013 0:00,23:00:00,Robo,18.400697,-66.021432
10/1/2013 0:00,20:00:00,Apropiacion Ilegal,18.370076,-66.067423
9/21/2013 0:00,15:11:00,Asesinato,18.402674,-66.029719
10/27/2013 0:00,11:55:00,Vehiculo Hurtado,18.399721,-66.076531
9/30/2013 0:00,5:40:00,Apropiacion Ilegal,18.450413,-66.061193
10/7/2013 0:00,10:43:00,Apropiacion Ilegal,18.344429,-66.036861
10/19/2013 0:00,5:24:00,Robo,18.420566,-66.054294
10/16/2013 0:00,16:41:00,Apropiacion Ilegal,18.395599,-66.067719
9/16/2013 0:00,9:00:00,Apropiacion Ilegal,18.399588,-66.071915
9/28/2013 0:00,22:45:00,Apropiacion Ilegal,18.433742,-66.086631
10/9/2013 0:00,0:20:00,Robo,18.463395,-66.087414
10/18/2013 0:00,13:42:00,Apropiacion Ilegal,18.442218,-66.065234
9/21/2013 0:00,18:45:00,Asesinato,18.392005,-66.086973
9/23/2013 0:00,10:52:00,Escalamiento,18.414832,-66.082164
9/23/2013 0:00,18:00:00,Escalamiento,18.364261,-66.088614
10/7/2013 0:00,8:30:00,Apropiacion Ilegal,18.389659,-66.063404
10/23/2013 0:00,19:30:00,Agresion Agravada,18.394293,-66.090744
9/24/2013 0:00,1:00:00,Vehiculo Hurtado,18.402171,-66.055827
9/20/2013 0:00,12:00:00,Agresion Agravada,18.407463,-65.995269
9/10/2013 0:00,23:21:00,Robo,18.447983,-66.079674
9/25/2013 0:00,12:59:00,Vehiculo Hurtado,18.443107,-66.047005
9/22/2013 0:00,0:46:00,Apropiacion Ilegal,18.401383,-66.093651
9/22/2013 0:00,16:53:00,Apropiacion Ilegal,18.399591,-66.086102
9/21/2013 0:00,12:53:00,Apropiacion Ilegal,18.39945,-65.996892
9/11/2013 0:00,16:40:00,Apropiacion Ilegal,18.447887,-66.060726
9/13/2013 0:00,9:01:00,Apropiacion Ilegal,18.397124,-66.023118
9/21/2013 0:00,21:30:00,Agresion Agravada,18.39155,-66.087792
9/19/2013 0:00,18:00:00,Vehiculo Hurtado,18.399798,-66.073651
10/4/2013 0:00,12:00:00,Apropiacion Ilegal,18.447831,-66.051389
10/5/2013 0:00,20:30:00,Apropiacion Ilegal,18.451626,-66.07564
9/21/2013 0:00,20:12:00,Robo,18.414154,-66.085393
9/26/2013 0:00,2:28:00,Robo,18.450394,-66.061253
9/22/2013 0:00,10:42:00,Apropiacion Ilegal,18.404787,-66.087717
10/6/2013 0:00,7:30:00,Apropiacion Ilegal,18.448734,-66.076721
9/24/2013 0:00,21:05:00,Robo,18.394143,-66.096208
9/26/2013 0:00,23:11:00,Robo,18.44486,-66.066572
9/27/2013 0:00,22:00:00,Apropiacion Ilegal,18.405303,-66.081531
9/30/2013 0:00,19:00:00,Apropiacion Ilegal,18.464215,-66.110669
9/28/2013 0:00,13:42:00,Apropiacion Ilegal,18.420108,-66.073024
9/26/2013 0:00,6:30:00,Apropiacion Ilegal,18.310723,-66.067536
10/4/2013 0:00,6:56:00,Robo,18.397533,-66.035803
10/2/2013 0:00,9:30:00,Apropiacion Ilegal,18.401933,-66.033177
9/30/2013 0:00,16:27:00,Agresion Agravada,18.420627,-66.080746
10/9/2013 0:00,21:10:00,Robo,18.453697,-66.071348
9/29/2013 0:00,13:10:00,Apropiacion Ilegal,18.447785,-66.071387
10/20/2013 0:00,10:27:00,Apropiacion Ilegal,18.451976,-66.075342
9/20/2013 0:00,13:38:00,Vehiculo Hurtado,18.41508,-66.029708
9/28/2013 0:00,7:16:00,Vehiculo Hurtado,18.408444,-66.00583
9/22/2013 0:00,4:00:00,Apropiacion Ilegal,18.444827,-66.056326
4/12/2013 0:00,12:50:00,Apropiacion Ilegal,18.420409,-66.060314
10/21/2013 0:00,1:50:00,Apropiacion Ilegal,18.402754,-66.087278
10/13/2013 0:00,22:00:00,Robo,18.405305,-66.03787
9/24/2013 0:00,4:00:00,Escalamiento,18.40191,-66.090243
9/29/2013 0:00,17:42:00,Apropiacion Ilegal,18.466209,-66.109002
10/7/2013 0:00,19:13:00,Escalamiento,18.403748,-66.057556
9/21/2013 0:00,0:00:00,Apropiacion Ilegal,18.419165,-66.066387
10/4/2013 0:00,21:00:00,Vehiculo Hurtado,18.34032,-66.069946
10/13/2013 0:00,6:00:00,Apropiacion Ilegal,18.418012,-66.059751
9/29/2013 0:00,6:01:00,Agresion Agravada,18.450133,-66.074842
10/8/2013 0:00,10:36:00,Apropiacion Ilegal,18.41543,-66.070976
10/5/2013 0:00,22:40:00,Robo,18.414876,-66.065326
10/15/2013 0:00,7:18:00,Apropiacion Ilegal,18.399727,-66.05018
12/28/2013 0:00,4:20:00,Vehiculo Hurtado,18.421405,-66.0633
10/25/2013 0:00,15:30:00,Escalamiento,18.422974,-66.050604
8/18/2013 0:00,4:10:00,Apropiacion Ilegal,18.463488,-66.091496
9/23/2013 0:00,21:00:00,Robo,18.398931,-66.085552
9/30/2013 0:00,5:00:00,Apropiacion Ilegal,18.373088,-66.056229
10/12/2013 0:00,2:30:00,Vehiculo Hurtado,18.401262,-66.054841
1/17/2013 0:00,8:42:00,Vehiculo Hurtado,18.400623,-66.053925
9/24/2013 0:00,10:00:00,Apropiacion Ilegal,18.410609,-66.065153
10/17/2013 0:00,20:50:00,Apropiacion Ilegal,18.407308,-66.061826
10/17/2013 0:00,12:47:00,Apropiacion Ilegal,18.400767,-66.054485
10/15/2013 0:00,1:20:00,Robo,18.452392,-66.065536
8/29/2013 0:00,10:50:00,Apropiacion Ilegal,18.424256,-66.075053
10/12/2013 0:00,19:51:00,Robo,18.415972,-66.055389
10/24/2013 0:00,1:00:00,Apropiacion Ilegal,18.415461,-66.095454
10/11/2013 0:00,21:40:00,Apropiacion Ilegal,18.457894,-66.07415
12/7/2013 0:00,16:30:00,Apropiacion Ilegal,18.422743,-66.07344
10/11/2013 0:00,18:33:00,Apropiacion Ilegal,18.308399,-66.074215
10/10/2013 0:00,7:53:00,Apropiacion Ilegal,18.405822,-66.05169
10/15/2013 0:00,17:00:00,Escalamiento,18.364652,-66.090783
10/7/2013 0:00,8:16:00,Apropiacion Ilegal,18.39837,-66.038093
10/6/2013 0:00,6:00:00,Escalamiento,18.412304,-66.032565
10/17/2013 0:00,17:00:00,Apropiacion Ilegal,18.453659,-66.057326
10/10/2013 0:00,11:50:00,Vehiculo Hurtado,18.4174,-66.049834
10/9/2013 0:00,0:23:00,Apropiacion Ilegal,18.395329,-66.101709
2/22/2013 0:00,9:22:00,Apropiacion Ilegal,18.399088,-66.051325
1/6/2013 0:00,4:00:00,Vehiculo Hurtado,18.451608,-66.086138
1/8/2013 0:00,6:00:00,Vehiculo Hurtado,18.353156,-66.038786
9/30/2013 0:00,23:25:00,Robo,18.401019,-65.992616
10/6/2013 0:00,1:13:00,Apropiacion Ilegal,18.420762,-66.054041
9/29/2013 0:00,7:54:00,Agresion Agravada,18.453087,-66.078282
10/7/2013 0:00,17:34:00,Apropiacion Ilegal,18.395702,-66.041184
10/14/2013 0:00,12:34:00,Apropiacion Ilegal,18.444798,-66.06952
10/12/2013 0:00,22:52:00,Agresion Agravada,18.430115,-66.061439
8/10/2013 0:00,22:20:00,Apropiacion Ilegal,18.455539,-66.070614
10/14/2013 0:00,6:30:00,Escalamiento,18.455458,-66.070701
10/13/2013 0:00,13:53:00,Escalamiento,18.427021,-66.043124
9/25/2013 0:00,13:03:00,Apropiacion Ilegal,18.39929,-65.997261
12/28/2013 0:00,7:20:00,Robo,18.394928,-66.049123
10/6/2013 0:00,22:15:00,Escalamiento,18.390954,-66.018795
9/27/2013 0:00,6:39:00,Apropiacion Ilegal,18.395945,-66.0735
9/27/2013 0:00,11:50:00,Robo,18.393651,-66.073588
10/12/2013 0:00,1:30:00,Apropiacion Ilegal,18.419268,-66.066625
10/5/2013 0:00,22:30:00,Apropiacion Ilegal,18.456381,-66.082862
1/9/2013 0:00,9:00:00,Apropiacion Ilegal,18.451025,-66.063077
12/28/2013 0:00,16:59:00,Apropiacion Ilegal,18.447149,-66.075491
9/28/2013 0:00,16:00:00,Apropiacion Ilegal,18.410471,-66.065443
9/30/2013 0:00,14:45:00,Apropiacion Ilegal,18.393604,-66.037607
10/11/2013 0:00,9:30:00,Apropiacion Ilegal,18.435767,-66.05993
9/24/2013 0:00,12:18:00,Robo,18.425539,-66.060232
10/9/2013 0:00,16:18:00,Apropiacion Ilegal,18.420285,-66.073553
10/31/2013 0:00,9:00:00,Vehiculo Hurtado,18.4077,-66.010223
10/14/2013 0:00,12:12:00,Apropiacion Ilegal,18.41853,-66.043869
10/9/2013 0:00,12:00:00,Apropiacion Ilegal,18.356414,-66.041216
9/30/2013 0:00,21:00:00,Apropiacion Ilegal,18.41937,-66.055879
10/7/2013 0:00,16:10:00,Escalamiento,18.413213,-66.069504
10/6/2013 0:00,6:28:00,Apropiacion Ilegal,18.457439,-66.074048
9/25/2013 0:00,20:47:00,Robo,18.416531,-66.06559
3/6/2013 0:00,9:02:00,Vehiculo Hurtado,18.422441,-66.045556
10/16/2013 0:00,11:10:00,Robo,18.399058,-66.047587
10/16/2013 0:00,20:20:00,Apropiacion Ilegal,18.394505,-66.041303
10/16/2013 0:00,16:35:00,Agresion Agravada,18.403952,-66.013431
1/5/2013 0:00,20:20:00,Escalamiento,18.406113,-66.027269
